Timestamp,Message
2025-10-27 18:15:35.620831,"IA 1 (HARD): Disparo a Rival 2 en (9, 0) - Agua"
2025-10-27 18:15:36.422378,"IA 2 (HARD): Disparo a Jugador en (1, 3) - Agua"
2025-10-27 18:15:37.224188,"IA 3 (HARD): Disparo a Rival 2 en (4, 6) - Tocado"
2025-10-27 18:18:46.424588,"Partida iniciada: Dificultad: VERY HARD, Modo barcos: NORMAL, Rivales: 3"
2025-10-27 18:18:47.604410,"Jugador: Disparo a Rival 1 en (1, 3) - Agua"
2025-10-27 18:18:48.406106,"IA 1 (VERY HARD): Disparo a Rival 2 en (6, 6) - Agua"
2025-10-27 18:18:49.208390,"IA 2 (VERY HARD): Disparo a Jugador en (9, 0) - Agua"
2025-10-27 18:18:50.010316,"IA 3 (VERY HARD): Disparo a Jugador en (7, 8) - Agua"
2025-10-27 18:26:01.298922,"Partida iniciada: Dificultad: EASY, Modo barcos: RUSO, Rivales: 3"
2025-10-27 18:26:08.385900,"Jugador: Disparo a Rival 3 en (2, 3) - Agua"
2025-10-27 18:26:09.187939,"IA 1 (EASY): Disparo a Jugador en (2, 3) - Agua"
2025-10-27 18:26:09.989858,"IA 2 (EASY): Disparo a Rival 3 en (7, 7) - Agua"
2025-10-27 18:26:10.792144,"IA 3 (EASY): Disparo a Jugador en (6, 1) - Agua"
2025-10-27 18:59:00.840283,"Partida iniciada: Dificultad: EASY, Modo barcos: NORMAL, Rivales: 3"
2025-10-27 18:59:02.034751,"Jugador: Disparo a Rival 1 en (2, 1) - Agua"
2025-10-27 18:59:02.837846,"IA 1 (EASY): Disparo a Rival 2 en (7, 9) - Agua"
2025-10-27 18:59:03.639835,"IA 2 (EASY): Disparo a Rival 3 en (9, 5) - Agua"
2025-10-27 18:59:04.440457,"IA 3 (EASY): Disparo a Rival 1 en (8, 3) - Tocado"
2025-10-27 18:59:05.613962,"Jugador: Disparo a Rival 1 en (7, 3) - Agua"
2025-10-27 18:59:06.416325,"IA 1 (EASY): Disparo a Rival 3 en (9, 6) - Agua"
2025-10-27 18:59:07.219166,"IA 2 (EASY): Disparo a Rival 1 en (0, 0) - Agua"
2025-10-27 18:59:08.020041,"IA 3 (EASY): Disparo a Rival 1 en (4, 8) - Agua"
2025-10-27 18:59:09.199994,"Jugador: Disparo a Rival 1 en (8, 2) - Tocado"
2025-10-27 18:59:10.000752,"IA 1 (EASY): Disparo a Rival 2 en (7, 1) - Agua"
2025-10-27 18:59:10.802440,"IA 2 (EASY): Disparo a Rival 3 en (4, 6) - Agua"
2025-10-27 18:59:11.603560,"IA 3 (EASY): Disparo a Rival 1 en (5, 1) - Agua"
2025-10-27 18:59:13.789741,"Jugador: Disparo a Rival 1 en (8, 4) - Tocado"
2025-10-27 18:59:14.592736,"IA 1 (EASY): Disparo a Rival 3 en (5, 5) - Agua"
2025-10-27 18:59:15.394578,"IA 2 (EASY): Disparo a Rival 3 en (1, 5) - Agua"
2025-10-27 18:59:16.194807,"IA 3 (EASY): Disparo a Rival 2 en (4, 3) - Agua"
2025-10-27 18:59:17.120975,"Jugador: Disparo a Rival 1 en (8, 1) - Agua"
2025-10-27 18:59:17.922855,"IA 1 (EASY): Disparo a Jugador en (1, 9) - Agua"
2025-10-27 18:59:18.723981,"IA 2 (EASY): Disparo a Jugador en (0, 3) - Agua"
2025-10-27 18:59:19.527426,"IA 3 (EASY): Disparo a Rival 1 en (3, 0) - Agua"
2025-10-27 18:59:20.481081,"Jugador: Disparo a Rival 1 en (8, 5) - Tocado"
2025-10-27 18:59:21.283683,"IA 1 (EASY): Disparo a Jugador en (7, 6) - Agua"
2025-10-27 18:59:22.084836,"IA 2 (EASY): Disparo a Jugador en (5, 3) - Tocado"
2025-10-27 18:59:22.887525,"IA 3 (EASY): Disparo a Rival 2 en (7, 3) - Agua"
2025-10-27 18:59:23.865184,"Jugador: Disparo a Rival 1 en (8, 6) - Hundido"
2025-10-27 18:59:24.666669,"IA 1 (EASY): Disparo a Rival 2 en (5, 1) - Agua"
2025-10-27 18:59:25.468342,"IA 2 (EASY): Disparo a Rival 3 en (6, 5) - Tocado"
2025-10-27 18:59:26.270623,"IA 3 (EASY): Disparo a Jugador en (3, 1) - Agua"
2025-10-27 18:59:29.338037,"Jugador: Disparo a Rival 3 en (6, 4) - Tocado"
2025-10-27 18:59:30.139716,"IA 1 (EASY): Disparo a Rival 3 en (8, 1) - Agua"
2025-10-27 18:59:30.942009,"IA 2 (EASY): Disparo a Jugador en (5, 4) - Tocado"
2025-10-27 18:59:31.744178,"IA 3 (EASY): Disparo a Jugador en (6, 3) - Agua"
2025-10-27 18:59:32.627226,"Jugador: Disparo a Rival 3 en (6, 3) - Agua"
2025-10-27 18:59:33.429405,"IA 1 (EASY): Disparo a Rival 2 en (8, 8) - Agua"
2025-10-27 18:59:34.231521,"IA 2 (EASY): Disparo a Rival 3 en (1, 4) - Agua"
2025-10-27 18:59:35.032474,"IA 3 (EASY): Disparo a Rival 2 en (9, 3) - Agua"
2025-10-27 18:59:36.118438,"Jugador: Disparo a Rival 3 en (6, 6) - Tocado"
2025-10-27 18:59:36.921953,"IA 1 (EASY): Disparo a Rival 2 en (1, 2) - Agua"
2025-10-27 18:59:37.723818,"IA 2 (EASY): Disparo a Jugador en (9, 5) - Tocado"
2025-10-27 18:59:38.524966,"IA 3 (EASY): Disparo a Rival 1 en (7, 0) - Tocado"
2025-10-27 18:59:39.426234,"Jugador: Disparo a Rival 3 en (6, 7) - Tocado"
2025-10-27 18:59:40.228528,"IA 1 (EASY): Disparo a Rival 3 en (3, 8) - Agua"
2025-10-27 18:59:41.030729,"IA 2 (EASY): Disparo a Rival 3 en (5, 8) - Agua"
2025-10-27 18:59:41.832179,"IA 3 (EASY): Disparo a Rival 2 en (8, 5) - Agua"
2025-10-27 18:59:42.748284,"Jugador: Disparo a Rival 3 en (6, 8) - Hundido"
2025-10-27 18:59:43.548422,"IA 1 (EASY): Disparo a Rival 2 en (0, 8) - Agua"
2025-10-27 18:59:44.349501,"IA 2 (EASY): Disparo a Jugador en (6, 6) - Agua"
2025-10-27 18:59:45.150032,"IA 3 (EASY): Disparo a Jugador en (0, 9) - Agua"
2025-10-27 18:59:48.368478,"Jugador: Disparo a Rival 1 en (6, 0) - Agua"
2025-10-27 18:59:49.168788,"IA 1 (EASY): Disparo a Rival 2 en (7, 7) - Agua"
2025-10-27 18:59:49.972568,"IA 2 (EASY): Disparo a Rival 3 en (9, 9) - Tocado"
2025-10-27 18:59:50.772955,"IA 3 (EASY): Disparo a Jugador en (3, 2) - Agua"
2025-10-27 18:59:52.062965,"Jugador: Disparo a Rival 1 en (8, 0) - Tocado"
2025-10-27 18:59:52.864558,"IA 1 (EASY): Disparo a Rival 2 en (5, 2) - Tocado"
2025-10-27 18:59:53.665049,"IA 2 (EASY): Disparo a Rival 3 en (4, 2) - Agua"
2025-10-27 18:59:54.466799,"IA 3 (EASY): Disparo a Rival 1 en (6, 9) - Agua"
2025-10-27 18:59:55.767466,"Jugador: Disparo a Rival 1 en (9, 0) - Hundido"
2025-10-27 18:59:56.569012,"IA 1 (EASY): Disparo a Rival 2 en (0, 5) - Agua"
2025-10-27 18:59:57.370893,"IA 2 (EASY): Disparo a Jugador en (0, 6) - Tocado"
2025-10-27 18:59:58.172839,"IA 3 (EASY): Disparo a Rival 2 en (5, 0) - Agua"
2025-10-27 19:00:09.857460,"Jugador: Disparo a Rival 2 en (5, 3) - Agua"
2025-10-27 19:00:10.657900,"IA 1 (EASY): Disparo a Rival 3 en (6, 9) - Agua"
2025-10-27 19:00:11.459109,"IA 2 (EASY): Disparo a Jugador en (3, 0) - Agua"
2025-10-27 19:00:12.261180,"IA 3 (EASY): Disparo a Rival 1 en (5, 7) - Agua"
2025-10-27 19:00:13.228639,"Jugador: Disparo a Rival 2 en (6, 2) - Tocado"
2025-10-27 19:00:14.030636,"IA 1 (EASY): Disparo a Rival 2 en (4, 9) - Agua"
2025-10-27 19:00:14.833046,"IA 2 (EASY): Disparo a Jugador en (9, 6) - Tocado"
2025-10-27 19:00:15.633335,"IA 3 (EASY): Disparo a Rival 2 en (6, 6) - Agua"
2025-10-27 19:00:16.772082,"Jugador: Disparo a Rival 2 en (7, 2) - Agua"
2025-10-27 19:00:17.573856,"IA 1 (EASY): Disparo a Rival 2 en (2, 1) - Agua"
2025-10-27 19:00:18.374877,"IA 2 (EASY): Disparo a Jugador en (4, 1) - Agua"
2025-10-27 19:00:19.174898,"IA 3 (EASY): Disparo a Rival 2 en (0, 1) - Agua"
2025-10-27 19:00:20.336183,"Jugador: Disparo a Rival 2 en (4, 2) - Tocado"
2025-10-27 19:00:21.138234,"IA 1 (EASY): Disparo a Rival 2 en (1, 8) - Agua"
2025-10-27 19:00:21.939558,"IA 2 (EASY): Disparo a Rival 3 en (2, 3) - Agua"
2025-10-27 19:00:22.741949,"IA 3 (EASY): Disparo a Rival 1 en (9, 4) - Agua"
2025-10-27 19:00:23.466864,"Jugador: Disparo a Rival 2 en (3, 2) - Tocado"
2025-10-27 19:00:24.268175,"IA 1 (EASY): Disparo a Rival 3 en (8, 5) - Agua"
2025-10-27 19:00:25.069573,"IA 2 (EASY): Disparo a Rival 1 en (4, 0) - Agua"
2025-10-27 19:00:25.870584,"IA 3 (EASY): Disparo a Rival 2 en (5, 9) - Agua"
2025-10-27 19:00:26.623342,"Jugador: Disparo a Rival 2 en (2, 2) - Hundido"
2025-10-27 19:00:27.424558,"IA 1 (EASY): Disparo a Jugador en (7, 3) - Agua"
2025-10-27 19:00:28.227306,"IA 2 (EASY): Disparo a Rival 3 en (0, 6) - Tocado"
2025-10-27 19:00:29.028022,"IA 3 (EASY): Disparo a Jugador en (5, 9) - Agua"
2025-10-27 19:00:32.221422,"Jugador: Disparo a Rival 3 en (0, 7) - Tocado"
2025-10-27 19:00:33.022555,"IA 1 (EASY): Disparo a Rival 3 en (8, 6) - Agua"
2025-10-27 19:00:33.823413,"IA 2 (EASY): Disparo a Rival 3 en (4, 4) - Agua"
2025-10-27 19:00:34.623476,"IA 3 (EASY): Disparo a Rival 2 en (7, 4) - Agua"
2025-10-27 19:00:35.577920,"Jugador: Disparo a Rival 3 en (0, 5) - Hundido"
2025-10-27 19:00:36.378663,"IA 1 (EASY): Disparo a Rival 3 en (1, 2) - Tocado"
2025-10-27 19:00:37.180340,"IA 2 (EASY): Disparo a Rival 3 en (0, 4) - Agua"
2025-10-27 19:00:37.981517,"IA 3 (EASY): Disparo a Rival 2 en (1, 1) - Agua"
2025-10-27 19:00:42.141053,"Jugador: Disparo a Rival 3 en (9, 8) - Agua"
2025-10-27 19:00:42.942543,"IA 1 (EASY): Disparo a Rival 2 en (8, 6) - Agua"
2025-10-27 19:00:43.743716,"IA 2 (EASY): Disparo a Rival 3 en (0, 1) - Agua"
2025-10-27 19:00:44.544893,"IA 3 (EASY): Disparo a Rival 1 en (6, 2) - Agua"
2025-10-27 19:00:45.230356,"Jugador: Disparo a Rival 3 en (8, 9) - Hundido"
2025-10-27 19:00:46.031668,"IA 1 (EASY): Disparo a Rival 2 en (1, 0) - Agua"
2025-10-27 19:00:46.833972,"IA 2 (EASY): Disparo a Jugador en (8, 8) - Agua"
2025-10-27 19:00:47.634228,"IA 3 (EASY): Disparo a Rival 2 en (7, 5) - Agua"
2025-10-27 19:00:49.263424,"Jugador: Disparo a Rival 3 en (1, 1) - Tocado"
2025-10-27 19:00:50.063591,"IA 1 (EASY): Disparo a Jugador en (5, 2) - Tocado"
2025-10-27 19:00:50.865025,"IA 2 (EASY): Disparo a Rival 3 en (3, 9) - Agua"
2025-10-27 19:00:51.666514,"IA 3 (EASY): Disparo a Rival 1 en (1, 3) - Agua"
2025-10-27 19:00:52.837929,"Jugador: Disparo a Rival 3 en (1, 0) - Tocado"
2025-10-27 19:00:53.638212,"IA 1 (EASY): Disparo a Jugador en (9, 4) - Agua"
2025-10-27 19:00:54.438389,"IA 2 (EASY): Disparo a Rival 3 en (4, 5) - Agua"
2025-10-27 19:00:55.238561,"IA 3 (EASY): Disparo a Rival 1 en (3, 3) - Tocado"
2025-10-27 19:00:55.888569,"Jugador: Disparo a Rival 3 en (1, 3) - Hundido"
2025-10-27 19:00:56.689894,"IA 1 (EASY): Disparo a Rival 3 en (4, 0) - Agua"
2025-10-27 19:00:57.490486,"IA 2 (EASY): Disparo a Rival 3 en (2, 5) - Agua"
2025-10-27 19:00:58.290531,"IA 3 (EASY): Disparo a Rival 1 en (7, 6) - Agua"
2025-10-27 19:01:02.510003,"Jugador: Disparo a Rival 1 en (3, 4) - Tocado"
2025-10-27 19:01:03.311772,"IA 1 (EASY): Disparo a Jugador en (3, 3) - Agua"
2025-10-27 19:01:04.114939,"IA 2 (EASY): Disparo a Rival 3 en (3, 3) - Agua"
2025-10-27 19:01:04.915137,"IA 3 (EASY): Disparo a Jugador en (8, 3) - Agua"
2025-10-27 19:01:06.000217,"Jugador: Disparo a Rival 1 en (3, 5) - Tocado"
2025-10-27 19:01:06.800552,"IA 1 (EASY): Disparo a Jugador en (4, 4) - Agua"
2025-10-27 19:01:07.601753,"IA 2 (EASY): Disparo a Rival 1 en (3, 7) - Agua"
2025-10-27 19:01:08.403689,"IA 3 (EASY): Disparo a Rival 2 en (5, 4) - Agua"
2025-10-27 19:01:09.621016,"Jugador: Disparo a Rival 1 en (3, 6) - Hundido"
2025-10-27 19:01:10.422737,"IA 1 (EASY): Disparo a Rival 2 en (9, 5) - Agua"
2025-10-27 19:01:11.223898,"IA 2 (EASY): Disparo a Rival 1 en (2, 3) - Agua"
2025-10-27 19:01:12.024774,"IA 3 (EASY): Disparo a Jugador en (4, 6) - Agua"
2025-10-27 19:01:13.755620,"Jugador: Disparo a Rival 1 en (3, 2) - Agua"
2025-10-27 19:01:14.556209,"IA 1 (EASY): Disparo a Rival 2 en (1, 7) - Agua"
2025-10-27 19:01:15.357233,"IA 2 (EASY): Disparo a Rival 1 en (6, 3) - Agua"
2025-10-27 19:01:16.158333,"IA 3 (EASY): Disparo a Rival 2 en (8, 9) - Agua"
2025-10-27 19:01:30.340853,"Jugador: Disparo a Rival 2 en (3, 5) - Agua"
2025-10-27 19:01:31.143014,"IA 1 (EASY): Disparo a Rival 3 en (7, 4) - Agua"
2025-10-27 19:01:31.944161,"IA 2 (EASY): Disparo a Rival 1 en (4, 2) - Agua"
2025-10-27 19:01:32.744676,"IA 3 (EASY): Disparo a Jugador en (6, 0) - Agua"
2025-10-27 19:01:33.748015,"Jugador: Disparo a Rival 2 en (4, 7) - Tocado"
2025-10-27 19:01:34.552618,"IA 1 (EASY): Disparo a Rival 3 en (9, 2) - Agua"
2025-10-27 19:01:35.355106,"IA 2 (EASY): Disparo a Rival 1 en (5, 2) - Agua"
2025-10-27 19:01:36.157689,"IA 3 (EASY): Disparo a Jugador en (7, 1) - Tocado"
2025-10-27 19:01:37.456734,"Jugador: Disparo a Rival 2 en (4, 8) - Agua"
2025-10-27 19:01:38.259099,"IA 1 (EASY): Disparo a Rival 2 en (4, 0) - Agua"
2025-10-27 19:01:39.059366,"IA 2 (EASY): Disparo a Rival 1 en (3, 9) - Agua"
2025-10-27 19:01:39.861278,"IA 3 (EASY): Disparo a Rival 1 en (2, 5) - Agua"
2025-10-27 19:01:40.958025,"Jugador: Disparo a Rival 2 en (5, 7) - Agua"
2025-10-27 19:01:41.760255,"IA 1 (EASY): Disparo a Rival 2 en (0, 6) - Agua"
2025-10-27 19:01:42.560773,"IA 2 (EASY): Disparo a Jugador en (0, 8) - Agua"
2025-10-27 19:01:43.362977,"IA 3 (EASY): Disparo a Jugador en (7, 8) - Agua"
2025-10-27 19:01:44.116926,"Jugador: Disparo a Rival 2 en (4, 6) - Hundido"
2025-10-27 19:01:44.918982,"IA 1 (EASY): Disparo a Rival 3 en (3, 7) - Agua"
2025-10-27 19:01:45.719827,"IA 2 (EASY): Disparo a Rival 3 en (2, 6) - Agua"
2025-10-27 19:01:46.521690,"IA 3 (EASY): Disparo a Rival 2 en (1, 5) - Agua"
2025-10-27 19:01:47.401795,"Jugador: Disparo a Rival 2 en (4, 5) - Agua"
2025-10-27 19:01:48.204770,"IA 1 (EASY): Disparo a Rival 3 en (7, 6) - Agua"
2025-10-27 19:01:49.006775,"IA 2 (EASY): Disparo a Rival 3 en (5, 6) - Agua"
2025-10-27 19:01:49.806982,"IA 3 (EASY): Disparo a Jugador en (8, 4) - Agua"
2025-10-27 19:01:50.312130,"Jugador: Disparo a Rival 2 en (2, 4) - Agua"
2025-10-27 19:01:51.113517,"IA 1 (EASY): Disparo a Rival 3 en (0, 8) - Agua"
2025-10-27 19:01:51.914661,"IA 2 (EASY): Disparo a Rival 1 en (9, 1) - Agua"
2025-10-27 19:01:52.718282,"IA 3 (EASY): Disparo a Jugador en (2, 4) - Agua"
2025-10-27 19:01:53.569625,"Jugador: Disparo a Rival 2 en (2, 7) - Tocado"
2025-10-27 19:01:54.369913,"IA 1 (EASY): Disparo a Rival 2 en (6, 5) - Agua"
2025-10-27 19:01:55.170055,"IA 2 (EASY): Disparo a Rival 1 en (5, 0) - Agua"
2025-10-27 19:01:55.971093,"IA 3 (EASY): Disparo a Rival 2 en (1, 6) - Agua"
2025-10-27 19:01:56.735496,"Jugador: Disparo a Rival 2 en (2, 6) - Tocado"
2025-10-27 19:01:57.538194,"IA 1 (EASY): Disparo a Rival 3 en (3, 5) - Agua"
2025-10-27 19:01:58.339574,"IA 2 (EASY): Disparo a Rival 1 en (7, 2) - Agua"
2025-10-27 19:01:59.141424,"IA 3 (EASY): Disparo a Rival 2 en (5, 6) - Agua"
2025-10-27 19:02:00.173457,"Jugador: Disparo a Rival 2 en (2, 8) - Hundido"
2025-10-27 19:02:00.977275,"IA 1 (EASY): Disparo a Rival 3 en (6, 2) - Agua"
2025-10-27 19:02:01.779271,"IA 2 (EASY): Disparo a Rival 3 en (4, 3) - Agua"
2025-10-27 19:02:02.579664,"IA 3 (EASY): Disparo a Rival 2 en (6, 0) - Tocado"
2025-10-27 19:02:10.135779,"Jugador: Disparo a Rival 2 en (7, 0) - Tocado"
2025-10-27 19:02:10.936939,"IA 1 (EASY): Disparo a Rival 2 en (7, 6) - Agua"
2025-10-27 19:02:11.738999,"IA 2 (EASY): Disparo a Rival 1 en (9, 6) - Agua"
2025-10-27 19:02:12.540785,"IA 3 (EASY): Disparo a Jugador en (4, 2) - Agua"
2025-10-27 19:02:13.658230,"Jugador: Disparo a Rival 2 en (8, 0) - Tocado"
2025-10-27 19:02:14.458833,"IA 1 (EASY): Disparo a Rival 3 en (7, 0) - Agua"
2025-10-27 19:02:15.260419,"IA 2 (EASY): Disparo a Rival 3 en (6, 0) - Agua"
2025-10-27 19:02:16.060507,"IA 3 (EASY): Disparo a Jugador en (2, 1) - Agua"
2025-10-27 19:02:16.748908,"Jugador: Disparo a Rival 2 en (9, 0) - Hundido"
2025-10-27 19:02:17.550121,"IA 1 (EASY): Disparo a Jugador en (5, 5) - Agua"
2025-10-27 19:02:18.352127,"IA 2 (EASY): Disparo a Rival 3 en (3, 6) - Agua"
2025-10-27 19:02:19.152977,"IA 3 (EASY): Disparo a Rival 2 en (0, 0) - Agua"
2025-10-27 19:02:19.590927,"Jugador: Disparo a Rival 2 en (8, 2) - Agua"
2025-10-27 19:02:20.392464,"IA 1 (EASY): Disparo a Rival 3 en (1, 8) - Agua"
2025-10-27 19:02:21.194417,"IA 2 (EASY): Disparo a Rival 3 en (0, 0) - Agua"
2025-10-27 19:02:21.995684,"IA 3 (EASY): Disparo a Jugador en (7, 7) - Agua"
2025-10-27 19:02:30.557621,"Jugador: Disparo a Rival 2 en (9, 7) - Agua"
2025-10-27 19:02:31.357954,"IA 1 (EASY): Disparo a Rival 3 en (0, 3) - Agua"
2025-10-27 19:02:32.159900,"IA 2 (EASY): Disparo a Jugador en (1, 0) - Agua"
2025-10-27 19:02:32.962369,"IA 3 (EASY): Disparo a Rival 2 en (0, 3) - Agua"
2025-10-27 19:02:33.835533,"Jugador: Disparo a Rival 2 en (9, 8) - Agua"
2025-10-27 19:02:34.637244,"IA 1 (EASY): Disparo a Rival 2 en (7, 8) - Agua"
2025-10-27 19:02:35.437655,"IA 2 (EASY): Disparo a Rival 3 en (8, 2) - Agua"
2025-10-27 19:02:36.240861,"IA 3 (EASY): Disparo a Rival 1 en (7, 1) - Agua"
2025-10-27 19:02:36.248109,"Jugador: Disparo a Rival 2 en (6, 8) - Tocado"
2025-10-27 19:02:37.050643,"IA 1 (EASY): Disparo a Jugador en (9, 3) - Agua"
2025-10-27 19:02:37.850837,"IA 2 (EASY): Disparo a Rival 1 en (0, 7) - Agua"
2025-10-27 19:02:38.652157,"IA 3 (EASY): Disparo a Rival 1 en (8, 9) - Tocado"
2025-10-27 19:02:39.710582,"Jugador: Disparo a Rival 2 en (6, 7) - Tocado"
2025-10-27 19:02:40.512672,"IA 1 (EASY): Disparo a Jugador en (2, 5) - Agua"
2025-10-27 19:02:41.313737,"IA 2 (EASY): Disparo a Jugador en (4, 8) - Agua"
2025-10-27 19:02:42.116306,"IA 3 (EASY): Disparo a Rival 1 en (9, 7) - Agua"
2025-10-27 19:02:42.945520,"Jugador: Disparo a Rival 2 en (6, 9) - Hundido"
2025-10-27 19:02:43.748467,"IA 1 (EASY): Disparo a Rival 3 en (2, 2) - Agua"
2025-10-27 19:02:44.549110,"IA 2 (EASY): Disparo a Jugador en (0, 4) - Tocado"
2025-10-27 19:02:45.349876,"IA 3 (EASY): Disparo a Rival 1 en (2, 0) - Agua"
2025-10-27 19:02:52.381777,"Jugador: Disparo a Rival 1 en (7, 9) - Agua"
2025-10-27 19:02:53.183059,"IA 1 (EASY): Disparo a Rival 3 en (3, 4) - Agua"
2025-10-27 19:02:53.984270,"IA 2 (EASY): Disparo a Rival 1 en (3, 1) - Agua"
2025-10-27 19:02:54.786903,"IA 3 (EASY): Disparo a Rival 1 en (2, 7) - Agua"
2025-10-27 19:02:57.069955,"Jugador: Disparo a Rival 1 en (9, 9) - Agua"
2025-10-27 19:02:57.870180,"IA 1 (EASY): Disparo a Rival 3 en (5, 4) - Agua"
2025-10-27 19:02:58.670868,"IA 2 (EASY): Disparo a Jugador en (1, 7) - Agua"
2025-10-27 19:02:59.471906,"IA 3 (EASY): Disparo a Jugador en (2, 7) - Agua"
2025-10-27 19:03:04.469500,"Jugador: Disparo a Rival 1 en (8, 8) - Hundido"
2025-10-27 19:03:05.271647,"IA 1 (EASY): Disparo a Jugador en (2, 6) - Agua"
2025-10-27 19:03:06.072811,"IA 2 (EASY): Disparo a Rival 1 en (3, 8) - Agua"
2025-10-27 19:03:06.873994,"IA 3 (EASY): Disparo a Rival 1 en (5, 8) - Agua"
2025-10-27 19:03:14.354832,"Jugador: Disparo a Rival 3 en (4, 1) - Agua"
2025-10-27 19:03:15.156742,"IA 1 (EASY): Disparo a Rival 3 en (0, 9) - Agua"
2025-10-27 19:03:15.959075,"IA 2 (EASY): Disparo a Rival 1 en (1, 5) - Agua"
2025-10-27 19:03:16.759701,"IA 3 (EASY): Disparo a Jugador en (3, 5) - Agua"
2025-10-27 19:03:18.826834,"Jugador: Disparo a Rival 3 en (5, 1) - Agua"
2025-10-27 19:03:19.627871,"IA 1 (EASY): Disparo a Jugador en (6, 1) - Agua"
2025-10-27 19:03:20.431208,"IA 2 (EASY): Disparo a Jugador en (1, 8) - Agua"
2025-10-27 19:03:21.232038,"IA 3 (EASY): Disparo a Rival 1 en (1, 8) - Agua"
2025-10-27 19:03:22.552112,"Jugador: Disparo a Rival 3 en (7, 1) - Agua"
2025-10-27 19:03:23.354273,"IA 1 (EASY): Disparo a Rival 3 en (5, 9) - Agua"
2025-10-27 19:03:24.154402,"IA 2 (EASY): Disparo a Rival 1 en (2, 4) - Agua"
2025-10-27 19:03:24.957148,"IA 3 (EASY): Disparo a Rival 1 en (6, 7) - Agua"
2025-10-27 19:03:26.946925,"Jugador: Disparo a Rival 3 en (3, 1) - Tocado"
2025-10-27 19:03:27.749063,"IA 1 (EASY): Disparo a Rival 3 en (6, 1) - Agua"
2025-10-27 19:03:28.550247,"IA 2 (EASY): Disparo a Rival 3 en (7, 9) - Agua"
2025-10-27 19:03:29.350511,"IA 3 (EASY): Disparo a Rival 1 en (2, 8) - Agua"
2025-10-27 19:03:30.952772,"Jugador: Disparo a Rival 3 en (8, 3) - Agua"
2025-10-27 19:03:31.754373,"IA 1 (EASY): Disparo a Jugador en (1, 2) - Agua"
2025-10-27 19:03:32.556947,"IA 2 (EASY): Disparo a Rival 1 en (0, 1) - Agua"
2025-10-27 19:03:33.357385,"IA 3 (EASY): Disparo a Rival 1 en (1, 9) - Agua"
2025-10-27 19:03:34.292262,"Jugador: Disparo a Rival 3 en (4, 8) - Agua"
2025-10-27 19:03:35.093415,"IA 1 (EASY): Disparo a Rival 3 en (8, 8) - Agua"
2025-10-27 19:03:35.894576,"IA 2 (EASY): Disparo a Rival 3 en (5, 7) - Agua"
2025-10-27 19:03:36.695342,"IA 3 (EASY): Disparo a Rival 1 en (4, 4) - Agua"
2025-10-27 19:03:37.445957,"Jugador: Disparo a Rival 3 en (2, 8) - Agua"
2025-10-27 19:03:38.247672,"IA 1 (EASY): Disparo a Jugador en (8, 7) - Agua"
2025-10-27 19:03:39.049081,"IA 2 (EASY): Disparo a Rival 1 en (0, 8) - Agua"
2025-10-27 19:03:39.850327,"IA 3 (EASY): Disparo a Jugador en (0, 0) - Agua"
2025-10-27 19:03:44.567237,"Jugador: Disparo a Rival 3 en (3, 2) - Tocado"
2025-10-27 19:03:45.368715,"IA 1 (EASY): Disparo a Rival 3 en (0, 2) - Agua"
2025-10-27 19:03:46.169459,"IA 2 (EASY): Disparo a Jugador en (7, 2) - Agua"
2025-10-27 19:03:46.970317,"IA 3 (EASY): Disparo a Jugador en (9, 7) - Hundido"
2025-10-27 19:03:50.413568,"Jugador: Disparo a Rival 3 en (3, 0) - Hundido"
2025-10-27 19:03:51.215741,"IA 1 (EASY): Disparo a Jugador en (0, 5) - Tocado"
2025-10-27 19:03:52.017531,"IA 2 (EASY): Disparo a Jugador en (0, 7) - Hundido"
2025-10-27 19:03:52.818655,"IA 3 (EASY): Disparo a Rival 1 en (7, 8) - Agua"
2025-10-27 19:04:01.580126,"Jugador: Disparo a Rival 1 en (6, 4) - Agua"
2025-10-27 19:04:02.380942,"IA 1 (EASY): Disparo a Jugador en (4, 7) - Agua"
2025-10-27 19:04:03.183434,"IA 2 (EASY): Disparo a Jugador en (4, 5) - Agua"
2025-10-27 19:04:03.987506,"IA 3 (EASY): Disparo a Jugador en (6, 9) - Agua"
2025-10-27 19:04:05.265131,"Jugador: Disparo a Rival 1 en (6, 5) - Agua"
2025-10-27 19:04:06.067260,"IA 1 (EASY): Disparo a Jugador en (8, 9) - Agua"
2025-10-27 19:04:06.868744,"IA 2 (EASY): Disparo a Rival 1 en (5, 3) - Agua"
2025-10-27 19:04:07.669923,"IA 3 (EASY): Disparo a Jugador en (2, 3) - Agua"
2025-10-27 19:04:09.469895,"Jugador: Disparo a Rival 1 en (6, 6) - Agua"
2025-10-27 19:04:10.271281,"IA 1 (EASY): Disparo a Jugador en (8, 5) - Agua"
2025-10-27 19:04:11.073961,"IA 2 (EASY): Disparo a Rival 1 en (6, 8) - Agua"
2025-10-27 19:04:11.875296,"IA 3 (EASY): Disparo a Jugador en (2, 8) - Agua"
2025-10-27 19:04:17.902110,"Jugador: Disparo a Rival 1 en (5, 6) - Agua"
2025-10-27 19:04:18.703929,"IA 1 (EASY): Disparo a Jugador en (2, 2) - Agua"
2025-10-27 19:04:19.506290,"IA 2 (EASY): Disparo a Rival 1 en (2, 6) - Agua"
